School
"Dr. A.P.J Abdul Kalam University, School of Management Sciences - [SMS], Varanasi"
"AMET University, Kanathur"
"AMIK Institute of Management Science and Technology, Durgapur"
"Amina Institute of Technology , Andhra Pradesh - Other"
"Amina Institute of Technology, [AIT] Hyderabad"
"Amina Institute of Technology, [AIT] Rangareddi"
"Amina Institute of Technology, Rangareddi"
"Amity Business School - [ABS], Gurgaon"
"Amity Business School- [ABS], Noida"
"Amity Business School, [ABS] Noida"
"Amity Business School, Noida"
"Amity Business School, Noida , Noida"
"Amity Centre for eLearning, Noida"
"Amity College of Commerce & Finance, [ACCF] Noida"
"Amity College of Commerce & Finance, Noida"
"Amity College of Commerce and Finance, Noida"
"Amity Global Business School - [AGBS], Bangalore"
"Amity Global Business School - [AGBS], Bhubaneswar"
"Amity Global Business School - [AGBS], Chennai"
"Amity Global Business School - [AGBS], Hyderabad"
"Amity Global Business School - [AGBS], Indore"
"Amity Global Business School - [AGBS], Kochi"
"Amity Global Business School - [AGBS], Kolkata"
"Amity Global Business School - [AGBS], Mumbai"
"Amity Global Business School - [AGBS], Noida"
"Amity Global Business School - [AGBS], Pune"
"Amity Global Business School, [AGBS] Bangalore"
"Amity Global Business School, [AGBS] Indore"
"Amity Global Business School, [AGBS] Mohali"
"Amity Global Business School, [AGBS] Mumbai"
"Amity Global Business School, [AGBS] Noida"
"Amity Global Business School, [AGBS] Pune"
"Amity Global Business School, Ahmedabad (AGBS Ahmedabad) , Prahlad Nagar, Ahmedabad"
"Amity Global Business School, Bangalore (AGBS Bangalore) , Koramangala, Bangalore"
"Amity Global Business School, Chandigarh"
"Amity Global Business School, Chandigarh (AGBS) , Chandigarh"
"Amity Global Business School, Chennai"
"Amity Global Business School, Chennai (AGBS Chennai) , Cathedral Road, Chennai"
"Amity Global Business School, Hyderabad (AGBS Hyderabad) , Banjara Hills, Hyderabad"
"Amity Global Business School, Indore (AGBS, Indore) , Indore"
"Amity Global Business School, Kochi"
"Amity Global Business School, Kochi (AGBS Kochi) , Kochi"
"Amity Global Business School, Kolkata"
"Amity Global Business School, Mohali"
"Amity Global Business School, Mumbai (AGBS Mumbai) , Malad West, Mumbai"
"Amity Global Business School, Noida (AGBS Noida) , Noida"
"Amity Global Business School, Patna"
"Amity Global Business School, Patna (AGBS, Patna) , Patna"
"Amity Global Business School, Pune"
"Amity Global Business School, Pune (AGBS, Pune) , Shivaji Nagar, Pune"
"Amity Institute of Anthropology, [AIA] Noida"
"Amity Institute of Anthropology, Noida"
"Amity Institute of Biotechnology, Noida"
"Amity Institute of Competitive Intelligence and Strategic Management - [AICISM], Noida"
"Amity Institute of Competitive Intelligence and Strategic Management, [AICISM] Noida"
"Amity Institute of Disaster Management, Noida"
"Amity Institute of Global Legal Education and Research, Noida"
"Amity Institute of Nano Technology, Noida"
"Amity Institute of NanoTechnology, Noida"
"Amity Institute of NGO Management, Noida"
"Amity Institute of Organic Agriculture - [AIOA], Noida"
"Amity Institute of Telecom Engineering and Management, Noida"
"Amity Institute of Travel and Tourism, [AITT] Noida"
"Amity International Business School (AIBS) , Noida"
"Amity International Business School, Noida"
"Amity School of Communication - [ASCO], Noida"
"Amity School of Communication (ASCO) , Defence Colony, Delhi"
"Amity School of Communication, Noida"
"Amity School of Distance Learning, Noida"
"Amity School of Engineering - [ASE], Noida"
"Amity School of Engineering and Technology, [ASET] Noida"
"Amity School of Fashion Technology - [ASFT], Noida"
"Amity School of Fashion Technology, [ASFT] Noida"
"Amity School of Insurance, Banking and Actuarial Science - [ASIBAS], Noida"
"Amity School of Insurance, Banking and Actuarial Science, [ASIBAS] Noida"
"Amity School of Natural Resources and Sustainable Development, Noida"
"Amity School of Rural Management, [ASRM] Noida"
"Amity School of Rural Management, Noida"
"Amity School of Urban Management, Noida"
"Amity University (AU Noida) , Noida"
"Amity University Haryana, Manesar"
"Amity University Lucknow Campus , Lucknow"
"Amity University, [AU] Jaipur"
"Amity University, [AU] Kolkata"
"Amity University, [AUM] Mumbai"
"Amity University, Greater Noida"
"Amity University, Gurgaon"
"Amity University, Gurgaon , Gurgaon"
"Amity University, Gwalior"
"Amity University, Gwalior , Gwalior"
"Amity University, Jaipur"
"Amity University, Jaipur (Amity, Jaipur) , Jaipur"
"Amity University, Kolkata"
"Amity University, Kolkata , Kadampukur, Kolkata"
"Amity University, Lucknow"
"Amity University, Mumbai"
"Amity University, Mumbai , Panvel, Mumbai"
"Amity University, Noida"
"Amity University, Raipur"
"Amity University, Raipur , Raipur"
"Amity University, Ranchi"
"Amjad Ali Khan College of Business Administration (AAKCBA) , Banjara Hills, Hyderabad"
"Amjad Ali Khan College of Business Administration, Hyderabad"
"Amrapali Group of Institutes , Haldwani"
"Amrapali Institute of Hotel Management, Haldwani"
"Amrapali Institute of Management and Computer Application, Nainital"
"Amrapali Institute, Haldwani"
"Amrita Sai Institute of Science and Technology - [ASIST], Krishna"
"Amrita Sai Institute of Science and Technology , Andhra Pradesh - Other"
"Amrita School of Arts and Science, Ernakulam"
"Amrita School of Arts and Sciences, [ASAS] Kochi"
"Amrita School of Arts and Sciences, [ASAS] Kollam"
"Amrita School of Business - [ASB], Bangalore"
"Amrita School of Business - [ASB], Coimbatore"
"Amrita School of Business - [ASB], Kochi"
"Amrita School of Business - [ASB], Kollam"
"Amrita School of Business - Amrita Vishwa Vidyapeetham (ASB Coimbatore) , Coimbatore"
"Amrita School of Business - Amrita Vishwa Vidyapeetham (ASB Kollam) , Kollam"
"Amrita School of Business - Amrita Vishwa Vidyapeetham (ASB, Bangalore) , Sarjapur Road, Bangalore"
"Amrita School of Business - Amrita Vishwa Vidyapeetham, (ASB Kochi) , Kochi"
"Amrita School of Business, [ASB] Coimbatore"
"Amrita School of Business, Amritapuri"
"Amrita School of Business, Bangalore"
"Amrita School of Business, Coimbatore"
"Amrita School of Business, Kochi"
"Amrita School of Business, Kollam"
"Amrita School of Communication - [ASCOM], Coimbatore"
"Amrita School of Engineering - [ASE], Bangalore"
"Amrita Vishwa Vidyapeetham Amritapuri Campus - [Amrita University], Kollam"
"Amrita Vishwa Vidyapeetham Amritapuri Campus, [AVVAC] Kollam"
"Amrita Vishwa Vidyapeetham Bengaluru Campus - [Amrita University], Bangalore"
"Amrita Vishwa Vidyapeetham Coimbatore Campus - [Amrita University], Coimbatore"
"Amrita Vishwa Vidyapeetham Kochi Campus - [Amrita University], Kochi"
"Amrita Vishwa Vidyapeetham Mysore Campus - [Amrita University], Mysore"
"Amrita Vishwa Vidyapeetham Mysore Campus, Mysore"
"Amrita Vishwa Vidyapeetham University, Coimbatore"
"Amrith Educational & Cultural Society, [AECS] Bangalore"
"Amritsar College of Engineering and Technology - [ACET], Amritsar"
"Amritsar College of Engineering and Technology (ACET, Punjab) , Amritsar"
"Amritsar College of Engineering and Technology, [ACET] Amritsar"
"Amrut Mody School of Management - [AMSoM], Ahmedabad"
"Amrut Mody School of Management , Navrangpura, Ahmedabad"
"Amrut Mody School of Management, [AMSoM] Ahmedabad"
"Amrut Mody School of Management, Ahmedabad University, Ahmedabad"
"Amruta Institute of Engineering and Management Sciences - [AIEMS], Bangalore"
"Amruta Institute of Engineering and Management Sciences (AIEMS) , Bidadi, Bangalore"
"Amruta Institute of Engineering and Management Sciences, [AIEMS] Bangalore"
"Amrutvahini College of Engineering - [AVCOE] Sangamner, Ahmed Nagar"
"Amrutvahini College of Engineering (AVCOE) , Ahmednagar"
"Amrutvahini College of Engineering, [ACE] Ahmednagar"
"AMS School of Informatics for Women, Hyderabad"
"AMSTECK Arts & Science College, Kannur"
"ANA College of Engineering & Management [ANA], Bareilly"
"ANA College of Engineering & Management, [ANA] Bareilly"
"Anand Agricultural University - [AAU], Anand"
"Anand Engineering College - [AEC], Agra"
"Anand Engineering College (AEC, Agra) , Agra"
"Anand Engineering College, [AEC] Agra"
"Anand Institute of Higher Technology - [AIHT], Chennai"
"Anand Institute of Higher Technology , Old Mahabalipuram Road, Chennai"
"Anand Institute of Management - [AIM], Anand"
"Anand Institute of Management, Anand"
"Anand Mercantile College of Science Management and Computer Technology, Anand"
"Anand Vihar Women College, Bhopal"
"Anandibai Damodar Kale Degree College, Borivali"
"Anantapur Institute of Management and Sciences, Anantapur"
"Anantha Lakshmi Institute of Technology and Sciences - [ALITS], Ananthapur"
"Anantha Lakshmi Institute of Technology and Sciences, [ALITS] Anantapur"
"Andhra Loyola College (ALC, Vijayawada) , Vijayawada"
"Andhra Loyola College, Vijayawada"
"Andhra Loyola Institute of Engineering - [ALIET], Vijayawada"
"Andhra Loyola Institute of Engineering and Technology (ALIET) , Vijayawada"
"Andhra Mahila Sabha School of Informatics , Osmania University, Hyderabad"
"Andhra University - [AU], Visakhapatnam"
"Andhra University (AU, Visakhapatnam) , Visakhapatnam"
"Andhra University Campus, Kakinada"
"Andhra University Campus, Tadepalligudem"
"Andhra University Campus, Vizianagaram"
"Andhra University, [AU] Vishakhapatnam"
"Andhra University, School of Distance Education, Visakhapatnam"
"Anekant Institute of Management Studies, Pune"
"Angadi Institute of Technology and Management - [AITM], Belgaum"
"Angadi Institute of Technology and Management (AITM Belgaum) , Belgaum"
"Angadi Institute of Technology and Management, [AITM] Belgaum"
"Angel Institute of International Hospitality and Management - [AIIHM], Greater Noida"
"Angel Institute of International Hospitality and Management [AIIHM], Noida"
"Angelblues Aviation and Tourism Academy, Kochi"
"Anglophile Business School - [ABS], Hyderabad"
"Anglophile Business School , Madhapur, Hyderabad"
"Anil Surendra Modi School of Commerce, [ASMSC] Mumbai"
"Anil Surendra Modi School of Commerce, Mumbai"
"Anish Degree College, Nacharam"
"Anish Group of Institutions, Hyderabad"
"Anjuman Institute of Management and Computer Application, Bhatkal"
"Anjuman Institute of Technology and Management - [AITM], Bhatkal"
"Anjuman Institute of Technology and Management (AITM,Bhatkal) , Karnataka - Other"
"Anjuman Institute of Technology and Management, [AITM] Bhatkal"
"Anjuman-I-Islam's Allana Institute of Management Studies - [AIAIMS], Mumbai"
"Anjuman-I-Islam's Allana Institute of Management Studies, [AIAIMS] Mumbai"
"Anjuman-I-Islam's Institute of Hotel Management & Catering Technology,  Mumbai"
"Anjuman-I-Islams Allana Institute of Management Studies (AIAIMS) , CST, Mumbai"
"AnjumanEIslam Akbar Peerbhoy College of Commerce and Economics, [AEIAPCCE] Mumbai"
"Anna University (AU Chennai) , Guindy, Chennai"
"Anna University of Technology , Tirunelveli"
"Anna University of Technology Madurai, [AUTM] Madurai"
"Anna University of Technology Tirunelveli, [AUTT] Tirunelveli"
"Anna University of Technology, Madurai"
"Anna University, Centre for Distance Education, Chennai"
"Anna University, Chennai"
"Annai College of Arts and Science - [ACAS], Thanjavur"
"Annai College of Arts and Science, [ACAS] Thanjavur"
"Annai Fathima College, Madurai"
"Annai Indira Air Hostess Training Academy, [AIAHTA] Kanyakumari"
"Annai Mathammal Sheela Engineering College, [AMSEC] Namakkal"
"Annai Mathammal Sheela Engineering College, Namakkal"
"Annai Vailankanni Arts & Science College, Pudukkottai"
"Annai Velankanni College, Kanyakumari"
"Annai Violet Arts and Science College, [AVASC] Chennai"
"Annai Women's College, [AWC] Karur"
"Annamacharya Institute of Technology and Science - [AITS], Kadapa"
"Annamacharya Institute of Technology and Sciences - [AITS], Tirupati"
"Annamacharya Institute of Technology and Sciences (AITS-T) , Chittoor"
"Annamacharya Institute of Technology and Sciences (AITS, Rajampet) , Kadapa"
"Annamacharya Institute of Technology and Sciences (AITS) , Hayat Nagar, Hyderabad"
"Annamacharya Institute of Technology and Sciences, [AITS] Chittoor"
"Annamacharya Institute of Technology and Sciences, [AITS] Kadapa"
"Annamacharya P.G. College of Computer Studies (APGCCS) , Kadapa"
"Annamacharya PG College of Computer Studies, Kadapa"
"Annamacharya PG College of Management Studies, Rajampet"
"Annamalai University , Tamil Nadu - Other"
"Annamalai University, [AU] Cuddalore"
"Annamalai University, Cuddalore"
"Annamalai University, Directorate of Distance Education, Cuddalore"
"Annamalai University: Indian Institute of Telecom Management, [IITM] Pune"
"Annapoorna Institute of Management Research - [AIMR], Belgaum"
"Annapoorna Institute of Management Research, [AIMR] Belgaum"
"Annapoorna Institute of Management Research, Belgaum"
"Annasaheb Chudaman Patil College of Engineering, [ACPCE] Mumbai"
"Annex College of Management Studies - [ACMS], Kolkata"
"Annie Besant College of Engineering And Management - [ABCEM], Lucknow"
"Annie Besant College of Engineering And Management, [ABCEM] Lucknow"
"ANS College, Patna"
"Ansal Institute of Technology - [AIT], Gurgaon"
"Ansal Institute of Technology and Management - [AITM], Lucknow"
"Ansal Institute of Technology and Management, [AITM] Lucknow"
"Ansal Institute of Technology and Management, Lucknow"
"Ansal Institute of Technology, Gurgaon"
"Ansal Technical Campus (ATC, Lucknow) , Lucknow"
"Ansal University - School of Management Studies , Gurgaon"
"Ansal University- [AU], Gurgaon"
"Ansal University, Gurgaon"
"Ansal University, School of Management Studies - [SMS], Gurgaon"
"Ansar Women’s College, Thrissur"
"Ansar Womens College, Thrissur"
"Anu Bose Institute of Technology - [ABIT], Khammam"
"Anu Bose Institute of Technology, [ABIT] Khammam"
"Anugrah Memorial College, Gaya"
"Anugrah Narayan College - [ANC], Patna"
"Anugrah Narayan College (ANC) , Patna"
"Anugrah Narayan College, Patna"
"Anugrah Narayan Singh College, Patna"
"Anurag College of Engineering , Ranga Reddy"
"Anurag Engineering College , Telangana-Other"
"Anurag Engineering College, [AEC] Nalgonda"
"Anurag Engineering College, Nalgonda"
"Anurag Group of Institutions, Ghatkesar"
"ANX (Arkvan-Nexsoftt) , Delhi"
"AP Goyal Shimla University, Shimla"
"Apeejay College of Fine Art, [ACFA] Jalandhar"
"Apeejay Institute of Management Technical Campus - [AIMTC], Jalandhar"
"Apeejay Institute of Management Technical Campus (AIMTC) , Jalandhar"
"Apeejay Institute of Management Technical Campus, Jalandhar"
"Apeejay Institute of Management, [AIM] Jalandhar"
"Apeejay Institute of Mass Communication, Delhi (AIMC, Delhi) , Dwarka, Delhi"
"Apeejay Institute of Mass Communication, New Delhi"
"Apeejay Institute of Technology - School of Management (AITSM) , Greater Noida"
"Apeejay Institute of Technology - School of Management for Woman - [AITW], Greater Noida"
"Apeejay Institute of Technology School of Computer Science, Gautam Buddha Nagar"
"Apeejay Institute of Technology School of Management, Noida"
"Apeejay Institute of Technology- School of Management, Greater Noida"
"Apeejay Institute of Technology, School of Management- [AITSM], Greater Noida"
"Apeejay School of Management - [ASM], New Delhi"
"Apeejay School of Management (ASM Delhi) , Dwarka, Delhi"
"Apeejay School of Management, [ASM] Dwarka"
"Apeejay School of Management, Delhi"
"Apeejay Stya University - [ASU], Gurgaon"
"Apeejay Stya University, [ASU] Gurgaon"
